onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.92685183184221	0111101111.jpg	1	1	2	0	4.02831566803209e-07	2.9454890876643e-10
14	5	2	3.05173586495221	1000100011.jpg	2	1	6	1	1	3.64670101590013e-10
26	5	2	3.61552118742839	0010010011.jpg	2	1	6	1	1	2.33556824847601e-16
38	5	2	3.79413330415264	0010110011.jpg	1	0	5	0	4.96616145045031e-07	1.35370411460754e-17
50	5	1	NaN	1100111011.jpg	NaN	0	3	0	5.26468457698675e-13	3.5544908378769e-13
62	5	1	NaN	0111011011.jpg	NaN	0	3	0	9.73993785796096e-07	2.92282988573697e-11
74	5	1	3.19581641396508	1010111111.jpg	1	1	2	1	1	8.36000409094311e-09
86	5	2	2.37600313685834	0000100011.jpg	2	1	7	0	0.903997578942139	5.18831083814561e-09
98	5	2	3.73889454174787	1010100011.jpg	2	1	5	0	4.45611333688004e-07	2.03240142261625e-17
110	5	1	1.56516382005066	1110111111.jpg	1	1	1	0	9.01510203364504e-07	7.95728114748515e-05
122	5	1	3.04076723288745	1011110111.jpg	1	1	2	0	3.1388510705674e-07	3.01982276826315e-11
134	5	2	1.8052717121318	0001000011.jpg	2	1	7	0	9.01510203364504e-07	7.95728114748515e-05
146	5	1	1.4720025039278	0111011111.jpg	1	1	2	1	1	3.64670101590013e-10
158	5	1	2.48334470018744	1111011111.jpg	1	1	1	0	0.903997578942139	5.18831083814561e-09
170	5	2	1.67107076477259	0000000011.jpg	2	1	8	0	5.49355486461965e-07	1
182	5	2	2.2579705468379	1010000011.jpg	2	1	6	0	5.88827759978172e-07	3.9172698115205e-09
194	5	2	3.03662271425128	0000110011.jpg	2	1	6	0	5.88827759978172e-07	2.17424885371746e-17
