onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.32608170899948	0000011011.jpg	2	1	6	0	0.0633284178689192	1.75097560865262e-17
14	5	1	2.74491477399988	1110111011.jpg	1	1	2	0	0.0548594745543012	1.30528347263003e-11
26	5	2	1.28432355600034	0100100111.jpg	2	1	5	0	0.00256117887172051	6.69499656902123e-14
38	5	1	1.92815452900049	1010111111.jpg	1	1	2	1	1.33332891419865	1.38102116616241e-05
50	5	2	1.53021818399975	0110100011.jpg	2	1	5	0	0.053923232840021	1.63226871442797e-06
62	5	1	1.24620211400088	1011111011.jpg	1	1	2	0	0.0548594414240565	1.80131914382568e-11
74	5	2	1.23374317700018	0101000011.jpg	2	1	6	1	1.33332891419865	1.38102116616241e-05
86	5	1	0.988630130999809	1111111011.jpg	1	1	1	0	0.0633280126226808	4.12617443953741e-09
98	5	1	0.99213250899993	0111100111.jpg	2	0	3	0	0.00295656320257973	2.13057348666174e-17
110	5	1	1.02727930199944	1101101111.jpg	1	1	2	1	1.33332891419865	0.00920878556373353
122	5	1	0.942009945999416	0111011111.jpg	1	1	2	1	1.33332891419865	2.35249380223094e-10
134	5	2	1.09041927599992	1000100011.jpg	2	1	6	1	1.33332891419865	2.35249380223094e-10
146	5	2	0.948818281999593	0010000011.jpg	2	1	7	0	1.3333203818696	0.100597892448419
158	5	1	1.10401660800017	1111111111.jpg	1	1	0	0	1.33331184978494	1
170	5	2	1.21939699700033	0010010011.jpg	2	1	6	1	1.33332891419865	0.00920878556373353
182	5	1	2.16745779899975	1111110111.jpg	1	1	1	0	0.0633288231267659	1.91278688473698e-16
194	5	2	2.10594560499976	1000000011.jpg	2	1	7	0	0.0622480607788945	6.32949110280035e-08
206	5	1	1.50911776700013	1111110011.jpg	2	0	2	1	1.33332891419865	2.99179060670866e-17
218	5	1	1.16170262200012	0101111011.jpg	1	1	3	0	0.00295656320257973	2.6272734388341e-17
230	5	2	1.37163108999994	0000001111.jpg	1	0	6	1	1.33332891419865	2.99179060670866e-17
242	5	2	2.50268087299992	0001010011.jpg	2	1	6	0	1.15501438265309	0.000289581446068908
254	5	2	0.883169570999598	0000000011.jpg	2	1	8	0	1.33331184978494	1
