onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.42848213100024	1101111011.jpg	1	1	2	0	1.58426273159371	1.00910642917516
14	5	1	NaN	1010111111.jpg	NaN	0	2	1	1.5842628187973	0.422693670066508
26	5	2	2.65168181700028	0101000011.jpg	2	1	6	1	1.5842628187973	0.422693670066508
38	5	2	2.15832311899976	0001000011.jpg	1	0	7	0	0.000558551564855756	0.486623811382353
50	5	1	1.31388244799973	1111111111.jpg	1	1	0	0	1.54482949774662	1.04173285777887
62	5	2	1.91727331999982	0010010011.jpg	2	1	6	1	1.5842628187973	0.94900326015139
74	5	1	NaN	1111011111.jpg	NaN	0	1	0	0.625851717921204	1.04173284297707
86	5	1	1.39482733400018	1101101111.jpg	1	1	2	1	1.5842628187973	0.94900326015139
98	5	2	1.79915922600003	0000001111.jpg	2	1	6	1	1.5842628187973	0.841541141024468
110	5	2	2.83490547700012	0000001011.jpg	2	1	7	0	1.54482952722608	0.867577818077637
122	5	1	2.49323372900017	1110011011.jpg	1	1	3	0	0.000226471419256549	0.477743966819801
134	5	2	2.58500226800015	0100001111.jpg	1	0	5	0	0.000558551564855756	0.45653512630875
146	5	1	1.86010441500002	1101111111.jpg	1	1	1	0	1.5448294805832	1.04173283893505
158	5	1	1.27927486599992	1111011011.jpg	1	1	2	0	0.641827187804285	1.00910643306714
170	5	2	1.31377000900011	0000000011.jpg	2	1	8	0	1.54482949774662	1.04173285777887
182	5	2	1.22980798800018	0100100011.jpg	2	1	6	0	0.000226471421312022	0.518295508202342
194	5	2	1.785905834	0000100111.jpg	2	1	6	0	0.641827187804285	1.00910643306714
206	5	2	1.91667723399996	1000100011.jpg	1	0	6	1	1.5842628187973	0.484846868961812
218	5	2	3.29634112800022	1000101011.jpg	2	1	5	0	1.58426276368247	0.441552202670228
230	5	1	1.57087859000012	0111011111.jpg	1	1	2	1	1.5842628187973	0.484846868961812
242	5	1	2.54968579900014	1111110011.jpg	1	1	2	1	1.5842628187973	0.841541141024468
254	5	1	3.50578079900015	1010101111.jpg	2	0	3	0	1.5448294805832	0.43600745584989
