onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.9455330210003	0000001111.jpg	2	1	6	1	1.14285386411105	1.70556960096934e-16
14	5	2	1.78081210799974	0100110011.jpg	2	1	5	0	0.0560632457448841	1.64753090714634e-05
26	5	1	1.51164050100033	0111111111.jpg	1	1	1	0	1.14284654463387	0.00856581147522664
38	5	2	1.33148487000017	0010010011.jpg	2	1	6	1	1.14285386411105	6.03485379382564e-10
50	5	1	1.32745052300015	1100111111.jpg	1	1	2	0	0.056063604804973	6.04278432884847e-10
62	5	1	1.81882429699999	1011111111.jpg	1	1	1	0	1.14284288508469	0.0773065740023634
74	5	1	1.46156348800014	1101011111.jpg	1	1	2	0	0.0560637843283853	6.03723690987678e-10
86	5	2	1.59258716299973	1000100011.jpg	2	1	6	1	1.14285386411105	0.00012507278383095
98	5	2	0.923299121999662	0100000011.jpg	2	1	7	0	1.14284288508469	0.0773065740023634
110	5	1	1.1989883239994	1111110011.jpg	2	0	2	1	1.14285386411105	1.70556960096934e-16
122	5	2	1.71408427300048	0010100011.jpg	2	1	6	0	0.0560637843283853	6.03723690987678e-10
134	5	1	1.72579078499984	0111011111.jpg	1	1	2	1	1.14285386411105	0.00012507278383095
146	5	2	1.06421147299989	0000000011.jpg	2	1	8	0	1.14282092848945	1
158	5	2	1.24360831400008	1000010011.jpg	2	1	6	0	0.0560637843283853	0.000125023413073573
170	5	2	2.37594103499941	0000100011.jpg	2	1	7	0	1.14281360938726	0.0146013934806616
182	5	2	1.323719514	1010000111.jpg	1	0	5	0	0.00242183194972063	1.12092718024496e-13
194	5	1	1.32524758599993	1111111111.jpg	1	1	0	0	1.14282092848945	1
206	5	1	1.83267525700012	0011111011.jpg	1	1	3	0	0.0493689267923714	1.21303821062809e-13
218	5	1	0.989125722000608	1101101111.jpg	1	1	2	1	1.14285386411105	6.03485379382564e-10
230	5	1	4.97632157899989	1010111111.jpg	1	1	2	1	1.14285386411105	0.00112982090797277
242	5	1	1.2762131770005	0111001111.jpg	1	1	3	0	0.0560641433946065	1.82551604858252e-06
254	5	2	0.885619134000081	0101000011.jpg	2	1	6	1	1.14285386411105	0.00112982090797277
