onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.23103269700005	0111111111.jpg	1	1	1	0	0.131445387503948	0.000252745683346839
14	5	2	1.05148963900047	0010100011.jpg	2	1	6	0	0.125746489420338	0.6077388997961
26	5	2	0.724978891999854	0000010011.jpg	2	1	7	0	1.43201829115891	0.991869385343522
38	5	1	0.64951302999998	1101101111.jpg	1	1	2	1	1.50834898509106	0.602798196128935
50	5	1	0.652868661999491	1111011011.jpg	1	1	2	0	0.0112906405419594	0.999997787166562
62	5	2	0.855377763000433	0000001111.jpg	1	0	6	1	1.50834898509106	0.000150320749704451
74	5	2	1.0750624680004	0001010111.jpg	2	1	5	0	0.129561174342586	0.991860810186691
86	5	2	1.87842294700022	0100001111.jpg	1	0	5	0	1.43201887824934	0.000178151939853673
98	5	1	0.872953209000116	1010111111.jpg	1	1	2	1	1.50834898509106	0.607733985437061
110	5	2	1.14857680100067	0001000011.jpg	2	1	7	0	1.43201887824934	0.999992599087449
122	5	1	1.12821391200032	1111000111.jpg	1	1	3	0	0.0113768540888562	0.000150464247988212
134	5	1	0.818326427000102	1101111011.jpg	1	1	2	0	0.130550538574224	0.607738742071545
146	5	2	0.607187650000014	0010010011.jpg	2	1	6	1	1.50834898509106	0.602798196128935
158	5	1	1.34641444600038	1010111011.jpg	1	1	3	0	0.13646716017072	0.607733232473396
170	5	2	0.861885402999178	0000101011.jpg	1	0	6	0	0.0118924591904842	0.000150320745301826
182	5	1	1.07282037099958	1111011111.jpg	1	1	1	0	0.124793585264241	0.999999026134538
194	5	2	0.643092429000717	0000000011.jpg	2	1	8	0	1.43201885062288	1.00000000557714
