onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	0.725089663999825	1111101111.jpg	1	1	1	0	1.43201829115891	0.991869385343522
14	5	1	1.16172219300006	1111111011.jpg	1	1	1	0	0.129561227505864	0.999998766607948
26	5	1	0.916330631000164	0111011111.jpg	2	0	2	1	1.50834898509106	0.000252745483646629
38	5	2	1.04815387500003	0101000011.jpg	2	1	6	1	1.50834898509106	0.607733985437061
50	5	2	0.98743124000066	0110000011.jpg	2	1	6	0	1.43201826353379	0.369346684937452
62	5	1	0.679179330999432	1111111111.jpg	1	1	0	0	1.43201885062288	1.00000000557714
74	5	1	1.01002748199971	1111100111.jpg	2	0	2	0	0.130550538574224	0.000150464230170455
86	5	2	1.67817759399986	1101000011.jpg	2	1	5	0	0.124793585264241	0.000178950577257599
98	5	2	0.777694540999619	0100000011.jpg	2	1	7	0	1.50834888177116	0.607738486645784
110	5	1	1.30810444800045	1111110011.jpg	1	1	2	1	1.50834898509106	0.000150320749704451
122	5	2	0.847226674000012	0110000111.jpg	2	1	5	0	0.129561174342586	0.369346227328324
134	5	1	1.08986073300002	1110011111.jpg	1	1	2	0	0.124793587671752	0.999991619652105
146	5	2	1.31068543500078	1000100011.jpg	2	1	6	1	1.50834898509106	0.000252745483646629
158	5	1	0.90616920299999	1000111111.jpg	1	1	3	0	1.43201829115891	0.369343949375248
170	5	2	1.20336441499967	0010001011.jpg	1	0	6	0	0.129561176841955	0.000178151658419166
182	5	1	0.887273422000362	1011001111.jpg	1	1	3	0	0.125746485378122	0.602796605526333
194	5	2	0.70689270100047	0010000011.jpg	2	1	7	0	1.44295354316999	0.607739495042036
