onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.73291182890534	0000000011.jpg	2	0	2	1	1.7012821592249	0.168122600918069
14	5	2	1.22418938204646	1111110011.jpg	2	1	8	0	1.70126100438937	1.00706539504332
26	5	2	1.67638282943517	1111011011.jpg	2	1	6	0	0.141870433301307	0.659466439679921
38	5	2	2.20015319716185	1110110011.jpg	2	1	7	0	1.70127004065431	1.00706518194826
50	5	1	1.57061641104519	1000011111.jpg	1	1	2	0	0.00164878300302338	0.320582162538184
62	5	2	1.26226148568094	1101111011.jpg	2	1	6	0	0.000137495661691724	0.223818672619885
74	5	2	2.82607644423842	1111100011.jpg	2	1	7	0	0.0016487902403404	0.393055442899458
86	5	2	1.86890279315412	0111111111.jpg	1	0	5	0	1.70125210154575	0.173102778332259
98	5	1	1.8804919142276	0101001011.jpg	1	1	3	0	0.141871175725243	0.183278603703979
110	5	1	1.7870973655954	0001000111.jpg	1	1	2	0	0.141871929273512	0.659466415192224
122	5	1	1.58295207191259	0001001111.jpg	1	1	1	0	1.70127004065431	1.00706518194826
134	5	2	1.12301870808005	0111010011.jpg	2	1	6	1	1.7012821592249	0.802057371095349
146	5	1	1.76598934363574	0010011111.jpg	1	1	2	1	1.7012821592249	0.173102851879771
158	5	1	1.32051536533982	0000011111.jpg	1	1	1	0	0.0016487902403404	0.393055442899458
170	5	1	1.4834877550602	1000100111.jpg	1	1	3	0	0.141872939860072	0.528149899865025
182	5	2	1.11867778562009	1110011011.jpg	2	1	5	0	0.141871186721568	0.659466302826768
194	5	2	2.65805727150291	1101100011.jpg	1	0	6	1	1.7012821592249	0.173102851879771
