onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.74216510169208	1101100011.jpg	1	0	6	1	2.74683947092238	0.811100750650155
14	5	1	3.22174333129078	0110001111.jpg	2	0	2	0	0.00105922452466165	0.428505137139953
26	5	1	2.17789093405008	1100000111.jpg	1	1	3	0	2.74683881707294	0.833287459651896
38	5	2	1.97262994386256	1101110011.jpg	1	0	7	0	0.00105922452466489	0.428505133611258
50	5	2	2.08744000457227	1010110011.jpg	2	1	6	1	2.74683947092238	1.04546501140942
62	5	1	3.78627911675721	0000001111.jpg	1	1	0	0	2.74683947091534	1.04546515730944
74	5	2	1.55856892839074	0010110011.jpg	2	1	5	0	2.7468394709158	0.833287457066843
86	5	1	2.65762050170451	1000011011.jpg	2	0	3	0	0.00105922427253204	0.428505145374444
98	5	1	2.52411288674921	0101001111.jpg	1	1	2	1	2.74683947092238	1.04546501140942
110	5	2	3.88852810394019	0101110011.jpg	2	1	6	0	0.00105922452466282	0.453378935800111
122	5	1	2.98760079778731	0100011111.jpg	1	1	2	0	0.00105922452466311	0.458464373951871
134	5	1	3.10209926124662	0001001111.jpg	1	1	1	0	2.74683947091252	1.04546509178811
146	5	2	2.27480043936521	0111010011.jpg	2	1	6	1	2.74683947092238	0.833287521511004
158	5	2	2.66872732434422	0111011011.jpg	2	1	5	0	2.74683881708295	0.833287474955389
170	5	1	1.7688819533214	1000101111.jpg	1	1	2	1	2.74683947092238	0.833287521511004
182	5	2	4.85162271372974	0111110011.jpg	1	0	7	0	2.74683947091872	0.833287566491126
194	5	2	3.39960144180804	0111110111.jpg	2	1	6	0	2.74683881707637	0.811100944325338
206	5	1	1.98542493581772	0000101111.jpg	1	1	1	0	2.7468394709158	1.04546509733554
218	5	2	3.44620439782739	1111111111.jpg	2	1	6	1	2.74683947092238	1.01585005410887
230	5	1	2.57702234294266	0000000011.jpg	1	1	2	1	2.74683947092238	1.01585005410887
242	5	2	2.90074823796749	1111110011.jpg	2	1	8	0	2.74683947091534	1.04546515730944
254	5	1	2.6392994215712	0010011111.jpg	2	0	2	1	2.74683947092238	0.811100750650155
