onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	NaN	1110010011.jpg	NaN	0	6	0	0.0366246031957712	3.11615173291597e-11
14	5	1	3.27365223970264	0100101111.jpg	2	0	2	0	5.6637050861479e-05	1.57508369847494e-14
26	5	1	2.84492999967188	0000011111.jpg	1	1	1	0	0.99988655288644	8.86984160915078e-08
38	5	2	2.78485225141048	1101100011.jpg	2	1	6	1	1.00000062798042	8.86983025542935e-08
50	5	1	1.58048744406551	0101001111.jpg	1	1	2	1	1.00000062798042	0.00025272902515295
62	5	2	2.29567666910589	0111010011.jpg	2	1	6	1	1.00000062798042	3.116151732917e-11
74	5	1	1.56327924598008	0000000011.jpg	1	1	2	1	1.00000062798042	8.87888196733324e-08
86	5	1	1.59815638698637	0010011111.jpg	1	1	2	1	1.00000062798042	8.86983025542935e-08
98	5	1	NaN	1101001111.jpg	NaN	0	3	0	0.0366257766869353	0.000252728701650723
110	5	1	1.81274577323347	0000011011.jpg	2	0	2	0	0.00154612902822863	1.57508369847402e-14
122	5	1	1.34464195463806	1000101111.jpg	1	1	2	1	1.00000062798042	3.116151732917e-11
134	5	1	2.25184277165681	0000000111.jpg	1	1	1	0	0.00154624197698424	0.99999871996345
146	5	2	1.42215185519308	1010110011.jpg	2	1	6	1	1.00000062798042	0.00025272902515295
158	5	2	2.61794301681221	1111010011.jpg	2	1	7	0	0.0366257766869353	3.1161557217077e-11
170	5	2	1.92516900971532	1111111111.jpg	2	1	6	1	1.00000062798042	8.87888196733324e-08
182	5	1	3.32076368108392	0101011111.jpg	1	1	3	0	0.00154624202496558	2.2416666998208e-11
194	5	2	1.50715860072523	1111110011.jpg	2	1	8	0	0.00154635497937219	1
206	5	2	2.53420142550021	0011110111.jpg	2	1	5	0	5.66329119170174e-05	2.24395433279316e-11
218	5	2	2.1783797359094	1111100011.jpg	2	1	7	0	0.99988655288644	8.86984160915078e-08
230	5	2	2.71016929578036	1011000011.jpg	1	0	5	0	0.0366204252433437	8.87884787150511e-08
242	5	2	1.36019458901137	0011110011.jpg	2	1	6	0	0.0366246031957712	0.000252729025153032
254	5	1	1.94860816095024	0000001111.jpg	1	1	0	0	0.00154635497937219	1
