onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	1.86714920797385	0111010011.jpg	2	1	6	1	1.19999792994433	2.45670913659471e-10
14	5	1	NaN	0101001111.jpg	NaN	0	2	1	1.19999792994433	0.00120108477892914
26	5	2	1.63718086201698	1111110011.jpg	2	1	8	0	0.928012001395947	1
38	5	1	2.0808696760796	1000101111.jpg	1	1	2	1	1.19999792994433	2.45670913659471e-10
50	5	1	2.0319808179047	0000011111.jpg	1	1	1	0	0.0311431441206218	4.0685505055058e-06
62	5	2	1.5109389401041	1111100011.jpg	2	1	7	0	0.0311431441206218	4.0685505055058e-06
74	5	1	2.41850755386986	0010011111.jpg	1	1	2	1	1.19999792994433	1.4469033993223e-16
86	5	2	2.67397878807969	1101010111.jpg	1	0	5	0	0.00112423509558305	5.87433941305719e-12
98	5	2	1.53728223103099	1101010011.jpg	1	0	6	0	0.00112351736950288	9.1954794808556e-14
110	5	2	1.24015598301776	1010110011.jpg	2	1	6	1	1.19999792994433	0.00120108477892914
122	5	2	1.48361091990955	0111110011.jpg	2	1	7	0	0.03347888057279	0.0767500788866949
134	5	1	1.94316465617158	0100001011.jpg	1	1	2	0	0.928603664481616	0.00120114923026868
146	5	1	NaN	0001000111.jpg	NaN	0	2	0	0.928603664481616	0.000245165074213298
158	5	1	1.304679117864	0000001111.jpg	1	1	0	0	0.928012001395947	1
170	5	2	1.34509299206547	1100010011.jpg	1	0	5	0	0.0014527981013548	5.87465463563812e-12
182	5	1	1.480831152061	0000000011.jpg	1	1	2	1	1.19999792994433	0.000245178230001897
194	5	1	2.36327121895738	1110001111.jpg	1	1	3	0	0.0014527981013548	1.04720327454309e-13
206	5	1	1.87408508406952	0010111111.jpg	2	0	3	0	0.03347888057279	2.26013509643614e-08
218	5	2	1.41852757381275	1101100011.jpg	1	0	6	1	1.19999792994433	1.4469033993223e-16
230	5	2	2.64904783805832	0011110011.jpg	2	1	6	0	0.0334789237586588	0.0058892599309827
242	5	1	2.84396101301536	0010001111.jpg	1	1	1	0	0.0402707149154721	1.77815682622594e-11
254	5	2	2.91961563611403	1111111111.jpg	2	1	6	1	1.19999792994433	0.000245178230001897
