onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	0.951585473958403	0101000011.jpg	2	1	6	1	1.85656478737335	0.626783393169453
14	5	1	0.930519078858197	0111011111.jpg	2	0	2	1	1.85656478737335	0.000269841966573308
26	5	2	1.01380425319076	1000000011.jpg	1	0	7	0	0.254968279577394	0.000269841383693895
38	5	2	0.858597205020487	0100010111.jpg	2	1	5	0	1.78679964144174	0.999995889124701
50	5	2	0.813877879176289	0100000011.jpg	2	1	7	0	1.85656337119179	0.999999543780439
62	5	1	1.08853178611025	0110101111.jpg	2	0	3	0	0.254968120574592	0.000390304484065052
74	5	1	1.37947961408645	1111111011.jpg	1	1	1	0	1.78680004806873	0.999997272516096
86	5	2	2.88662772090174	1100000011.jpg	1	0	6	0	0.254968190392551	0.000269841470692336
98	5	1	1.72963909315877	1101110111.jpg	1	1	2	0	1.78680026644229	0.000390306622840361
110	5	1	1.75765819218941	1110111111.jpg	1	1	1	0	1.85656413796928	0.626783685061604
122	5	2	1.03283527796157	0010110011.jpg	2	1	5	0	0.254968279577394	0.999994857328381
134	5	1	1.68332434305921	0110111111.jpg	2	0	2	0	0.254968085088432	0.000390304173641578
146	5	1	0.880225056083873	1111111111.jpg	1	1	0	0	1.8565640205944	1.00000000947884
158	5	1	1.45934145292267	1010111111.jpg	1	1	2	1	1.85656478737335	0.626783393169453
170	5	2	1.34219394996762	0000010111.jpg	2	1	6	0	1.78680026644229	0.999996354821404
182	5	2	1.4414145888295	1000100011.jpg	1	0	6	1	1.85656478737335	0.000269841966573308
194	5	1	2.70073032705113	1101011011.jpg	1	1	3	0	0.245387312550828	0.999993038070541
