onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	1.93887238495518	1000100011.jpg	1	1	2	1	1	3.49097917076392e-11
14	5	2	2.30216526403092	1111110011.jpg	2	1	6	1	1	2.4668998592477e-05
26	5	2	1.61835065705236	0101111011.jpg	2	1	5	0	1.52126360415305e-08	9.98986288700631e-13
38	5	1	1.71686691499781	0010010011.jpg	1	1	2	1	1	6.13699726763975e-09
50	5	1	2.26326046208851	0000001111.jpg	1	1	2	1	1	2.4668998592477e-05
62	5	2	2.69824510498438	1001111111.jpg	2	1	6	0	5.47907469469911e-05	6.29893443900585e-09
74	5	1	2.55116414593067	0011100011.jpg	1	1	3	0	1.824199361244e-09	2.14781986549116e-08
86	5	2	2.69806170300581	1111111111.jpg	2	1	8	0	1.44591458189018e-07	1
98	5	2	2.64519336493686	1011111011.jpg	2	1	6	0	1.20147614053009e-06	8.40065718384149e-09
110	5	2	3.43960472999606	0011101111.jpg	1	0	5	0	2.6046270611986e-07	5.29845665854987e-13
122	5	1	1.10757396696135	0010000011.jpg	1	1	1	0	4.00298241125835e-08	0.00680938748993838
134	5	1	1.79903278395068	0000010011.jpg	1	1	1	0	0.0120804090099511	9.01255403178015e-07
146	5	2	2.38634591898881	1101101111.jpg	2	1	6	1	1	6.13699726763975e-09
158	5	1	2.5340103500057	0100010011.jpg	1	1	2	0	3.83582562400353e-07	8.33694478995524e-13
170	5	2	3.52113532007206	1010111111.jpg	2	1	6	1	1	1.3502022942926e-09
182	5	2	3.09965478908271	0111011111.jpg	2	1	6	1	1	3.49097917076392e-11
194	5	2	2.61494097101968	1110111111.jpg	2	1	7	0	3.17380751697534e-05	0.00145961998821712
206	5	1	1.68349050800316	0010110011.jpg	1	1	3	0	0.00475377167650661	1.32619056640212e-11
218	5	1	1.51847438199911	0101000011.jpg	1	1	2	1	1	1.3502022942926e-09
230	5	1	1.45665782806464	0000000011.jpg	1	1	0	0	1.44591458189018e-07	1
242	5	1	0.980029653990641	0001000111.jpg	1	1	2	0	1.04097427713863e-08	1.32554362287906e-05
254	5	2	2.31953311909456	1111101111.jpg	2	1	7	0	0.0120804090099511	9.01255403178015e-07
