onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	0.994667755090632	1011010111.jpg	2	1	5	0	0.00188855861667281	0.0389374539924801
14	5	2	0.876804166007787	0011111111.jpg	2	1	6	0	0.00188855868286397	0.102236511465118
26	5	1	1.9532745849574	1000001011.jpg	1	1	2	0	0.0261111420855708	0.101726473908136
38	5	1	1.10863009502646	0001000011.jpg	1	1	1	0	0.0732385938564002	0.112183060953684
50	5	1	3.63215593190398	0001001111.jpg	1	1	3	0	0.0291182313224436	0.0405940797096892
62	5	2	4.69077563495375	1011101111.jpg	2	1	6	0	0.0732385832854867	0.0537974844049556
74	5	1	1.20579121203627	0000000011.jpg	1	1	0	0	0.409131084801347	1.00012169417742
86	5	1	1.84971036599018	0000001111.jpg	1	1	2	1	1.02905245713526	0.336443926937941
98	5	2	1.2130760110449	0111011111.jpg	2	1	6	1	1.02905245713526	0.0948480345224186
110	5	2	1.8316506849369	0111101011.jpg	2	1	5	0	0.0261111387701505	0.048207716230825
122	5	2	1.06003778404556	0111111111.jpg	2	1	7	0	0.0265355437939095	0.299488119350854
134	5	1	1.11100602801889	0000101011.jpg	1	1	2	0	0.0265355428638783	0.106277939594537
146	5	2	2.28242911898997	1101101111.jpg	2	1	6	1	1.02905245713526	0.104327353199718
158	5	1	1.7972809249768	1000000011.jpg	1	1	1	0	0.0265355437939095	0.299488119350854
170	5	1	2.28110373206437	0110100011.jpg	1	1	3	0	0.0018583534573171	0.0732833971692044
182	5	2	0.948825536994264	1111111011.jpg	2	1	7	0	0.409131099807469	1.00012158604404
194	5	1	3.25570414098911	1000100011.jpg	1	1	2	1	1.02905245713526	0.0948480345224186
