onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.36687904899009	1011010111.jpg	2	0	3	0	5.58267913473785	1.65796961746878
14	5	2	0.551227492978796	0000010011.jpg	1	0	7	0	5.21222696256628	1.62277543379884
26	5	2	0.522283667931333	0101000011.jpg	1	0	6	1	5.58267931868918	1.64138207087151
38	5	1	1.34948158299085	0101111011.jpg	2	0	3	0	5.21222696254959	1.62314034626101
50	5	1	1.82423317397479	0111111111.jpg	1	1	1	0	5.58267931868506	1.6579697047937
62	5	2	2.9794966999907	0010010011.jpg	2	1	6	1	5.58267931868918	1.64138199942928
74	5	2	2.23446158901788	0000000011.jpg	1	0	8	0	5.58267931868799	1.65796970968441
86	5	2	1.20199757104274	0001001011.jpg	1	0	6	0	5.58267913474082	1.64138202434783
98	5	1	1.34584746800829	1101101111.jpg	2	0	2	1	5.58267931868918	1.64138199942928
110	5	1	0.51327766594477	1101111111.jpg	1	1	1	0	5.21222696256626	1.62314034792691
122	5	2	1.51657630107366	1000001011.jpg	2	1	6	0	5.58267931867101	1.65796963578242
134	5	2	1.2196453709621	0001000011.jpg	1	0	7	0	5.58267913475659	1.64138207469174
146	5	2	0.654626858071424	0010110011.jpg	2	1	5	0	5.58267931868506	1.64138201253668
158	5	1	0.490508105955087	1011111011.jpg	1	1	2	0	5.58267913474082	1.65796969838442
170	5	2	0.56089087005239	0001100111.jpg	1	0	5	0	5.58267913473785	1.64138205716119
182	5	1	0.892138588009402	0111011111.jpg	2	0	2	1	5.58267931868918	1.65796968682609
194	5	1	0.903626296087168	1110111011.jpg	1	1	2	0	5.58267913474181	1.64138207026861
