onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.83884892601054	0111010011.jpg	2	1	6	1	1	7.29415450905941e-09
14	5	1	1.90602048207074	0000000011.jpg	1	1	2	1	1	1.29755607498338e-08
26	5	1	1.47807308996562	0000001111.jpg	1	1	0	0	4.98744935576836e-08	1
38	5	2	1.5296527169412	1100110011.jpg	2	1	6	0	2.30175792490394e-05	2.36722067943391e-05
50	5	1	2.28840435203165	1001001111.jpg	1	1	2	0	4.75896907086954e-09	5.80759424781884e-05
62	5	2	2.15910177002661	1010110011.jpg	2	1	6	1	1	9.81029450534394e-10
74	5	2	1.81908631394617	1011011011.jpg	1	0	5	0	3.52513651775247e-07	1.08669776336521e-11
86	5	1	2.24576223199256	1001000111.jpg	1	1	3	0	3.52513651775247e-07	1.3307328573398e-10
98	5	2	1.89338732499164	1111111111.jpg	2	1	6	1	1	1.29755607498338e-08
110	5	2	2.08887770003639	0111101011.jpg	2	1	5	0	4.13248860784698e-07	1.85751832997534e-10
122	5	1	1.8924559870502	0000001011.jpg	1	1	1	0	1.4427365430297e-06	0.00566280388812637
134	5	2	2.20298454491422	1101100011.jpg	2	1	6	1	1	3.30431143956731e-05
146	5	1	1.77431864698883	0101001111.jpg	1	1	2	1	1	9.81029450534394e-10
158	5	1	1.81051877699792	1100001111.jpg	1	1	2	0	4.53991698162333e-05	2.43307430871348e-09
170	5	1	2.06884768593591	0000011111.jpg	1	1	1	0	6.81297878082113e-06	0.00675466316848609
182	5	1	2.83640935202129	0010011111.jpg	1	1	2	1	1	3.30431143956731e-05
194	5	2	2.08373508707155	1101110011.jpg	2	1	7	0	0.00519454612527822	0.00489189668995427
206	5	2	2.79444586695172	1111110011.jpg	2	1	8	0	4.98744935576836e-08	1
218	5	2	2.11426746600773	0101110011.jpg	2	1	6	0	5.32210620980669e-05	5.87099991245305e-05
230	5	2	2.13310407602694	1110110011.jpg	2	1	7	0	4.00780927430876e-07	0.00483906515093644
242	5	1	NaN	0101101111.jpg	NaN	0	3	0	1.47820076812234e-07	5.7419112188189e-15
254	5	1	NaN	1000101111.jpg	NaN	0	2	1	1	7.29415450905941e-09
