onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.50295725581236	0010010011.jpg	2	0	2	1	4.89998899693234	1.55555548391343
14	5	1	2.54597804113291	1110110011.jpg	2	0	1	0	4.89998785887709	1.50616013040096
26	5	1	3.07714277994819	1111110011.jpg	2	0	2	1	4.89998899693234	1.50616013240917
38	5	2	2.0566193240229	0101100111.jpg	2	1	6	0	4.89998899692141	1.55555550258006
50	5	2	2.51549265207723	0100000111.jpg	1	0	6	0	4.89998785887635	1.55555551087634
62	5	1	1.66299446905032	1010111111.jpg	1	1	2	1	4.89998899693234	1.55555551191337
74	5	1	1.41877029696479	0000010011.jpg	2	0	3	0	4.89998856458236	1.50616013960527
86	5	2	3.18315054802224	0101000111.jpg	1	0	7	0	4.89998899693161	1.55555551502448
98	5	1	2.40161549509503	1100010011.jpg	2	0	3	0	4.89998742651727	1.55555547734551
110	5	1	2.53316995501518	1010110011.jpg	1	1	0	0	4.8999889969317	1.5555555212467
122	5	1	1.48843915294856	1100110011.jpg	2	0	2	0	4.89998742652721	1.55555546490109
134	5	2	1.6513549129013	1000001111.jpg	1	0	5	0	4.89998899692176	1.50616014445843
146	5	2	NaN	0101000011.jpg	NaN	0	6	1	4.89998899693234	1.55555551191337
158	5	2	1.32280081394129	0101001011.jpg	1	0	7	0	4.8999889969314	1.55555551813559
170	5	1	1.82883824594319	1011010011.jpg	1	1	2	0	4.8999878588665	1.55555550465413
182	5	2	2.57664536312222	0101001111.jpg	2	1	8	0	4.8999889969317	1.5555555212467
194	5	2	3.11634382791817	0101110111.jpg	1	0	5	0	4.89998856457208	1.5555554970492
206	5	1	1.79078403697349	1000100011.jpg	1	1	2	1	4.89998899693234	1.50616015500155
218	5	2	1.41857678699307	0000001111.jpg	2	1	6	1	4.89998899693234	1.50616013240917
230	5	2	1.2693097430747	0111011111.jpg	1	0	6	1	4.89998899693234	1.50616015500155
242	5	2	1.36955979396589	1101101111.jpg	2	1	6	1	4.89998899693234	1.55555548391343
254	5	1	1.32494294899516	1010111011.jpg	1	1	1	0	4.89998899693161	1.55555551502448
