onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	3.25148970400915	0100011111.jpg	2	1	6	0	3.36585681243998	1.19685543409769
14	5	1	3.35554355289787	1111110011.jpg	1	1	2	1	3.36585965526621	1.29650236973393
26	5	1	2.92606494901702	0011111011.jpg	2	0	3	0	3.36582453021245	1.19685348952951
38	5	2	2.56857393588871	0100001111.jpg	2	1	7	0	3.36585911518011	1.29650376456632
50	5	2	3.68351241480559	0111011111.jpg	1	0	6	1	3.36585965526621	1.19685508311588
62	5	1	1.2477000229992	1011111011.jpg	1	1	2	0	3.36585836575349	1.196855079658
74	5	2	2.24219206091948	1110001111.jpg	2	1	5	0	3.3658234262698	1.13045168574129
86	5	1	2.93285486288369	0010010011.jpg	1	1	2	1	3.36585965526621	1.1304515459383
98	5	1	1.51323202205822	1010110111.jpg	1	1	1	0	3.36585782572904	1.29650364839422
110	5	2	1.88418931211345	0000001111.jpg	1	0	6	1	3.36585965526621	1.29650236973393
122	5	1	1.43989802105352	1000100011.jpg	1	1	2	1	3.36585965526621	1.19685508311588
134	5	2	NaN	0001001111.jpg	NaN	0	7	0	3.36585956455006	1.2965025611722
146	5	1	2.30978830694221	1000110111.jpg	1	1	2	0	3.36585507364163	1.29650295958043
158	5	2	2.46586097404361	1101101111.jpg	1	0	6	1	3.36585965526621	1.1304515459383
170	5	1	1.42866768594831	0010110011.jpg	2	0	1	0	3.3658262690674	1.1304513064129
182	5	1	1.59193995408714	1110111111.jpg	1	1	3	0	3.36585911518011	1.19685401339327
194	5	2	2.89086374710314	1111101111.jpg	1	0	5	0	3.36585690315249	1.13045184277048
206	5	2	1.33518422697671	0001101111.jpg	2	1	6	0	3.36582617835259	1.29650200534128
218	5	2	2.48307383991778	0101000011.jpg	1	0	6	1	3.36585965526621	1.19685499767921
230	5	2	2.25373793416657	0101001111.jpg	1	0	8	0	3.36585902451615	1.29650395600529
242	5	1	1.41636098292656	1010111111.jpg	1	1	2	1	3.36585965526621	1.19685499767921
254	5	1	2.76367006497458	1010110011.jpg	1	1	0	0	3.36585902451615	1.29650395600529
