onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.25649667391554	0001010111.jpg	1	1	3	0	0.000172723288786505	0.999995306500528
14	5	2	2.50651928689331	1001111011.jpg	2	1	5	0	0.000172723288786505	1.87828168730517e-11
26	5	2	1.80723483697511	1110101011.jpg	2	1	5	0	0.000172723288786505	0.999995306500528
38	5	1	1.34259362192824	0000000111.jpg	1	1	1	0	0.000172723330218207	0.999999146632818
50	5	2	2.26124390703626	1111110011.jpg	2	1	6	1	1.00000002535113	2.17646916730358e-11
62	5	2	2.97359258215874	0111011111.jpg	2	1	6	1	1.00000002535113	3.71800195283088e-08
74	5	2	1.47629462997429	1111111011.jpg	2	1	7	0	0.000172723330218207	0.999999146632818
86	5	1	1.61898052692413	0000000011.jpg	1	1	0	0	0.000398050829961599	1
98	5	2	2.08216960006393	1111101111.jpg	2	1	7	0	0.000398050638998113	0.999997439909533
110	5	1	2.66163624008186	1000100011.jpg	1	1	2	1	1.00000002535113	3.71800195283088e-08
122	5	1	3.20104468497448	0100101011.jpg	2	0	3	0	0.132372752836695	6.05395000618963e-08
134	5	1	1.70778031600639	0100000011.jpg	1	1	1	0	0.999999625561744	0.000310255616139182
146	5	2	3.05111464485526	1111011011.jpg	2	1	6	0	0.132372805757937	3.71800353923443e-08
158	5	1	2.26302058505826	0100100011.jpg	1	1	2	0	0.000121429711371596	1.15353259502203e-11
170	5	1	3.29462114092894	0100001011.jpg	2	0	2	0	0.000172723371649973	9.0034860466477e-15
182	5	1	2.1960361560341	0101000011.jpg	1	1	2	1	1.00000002535113	0.000310255218996984
194	5	2	2.39240885782056	1101111011.jpg	2	1	6	0	0.433922443711012	6.05398100365622e-08
