onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	2.50642782379873	1111011111.jpg	2	1	7	0	0.305060743434368	3.71800671205934e-08
14	5	1	2.06630935100839	0100010011.jpg	1	1	2	0	0.999998825983951	0.000310254821856737
26	5	1	NaN	0010010011.jpg	NaN	0	2	1	1.00000002535113	6.05397067117707e-08
38	5	1	2.64840205595829	0011010011.jpg	1	1	3	0	0.999999625561744	6.05396292180173e-08
50	5	1	3.24383449717425	1000000011.jpg	1	1	1	0	0.000121429682243821	0.999998719951623
62	5	2	2.1104370940011	1111001011.jpg	2	1	5	0	0.132372699915541	3.71799402080901e-08
74	5	2	2.53347562812269	1101101111.jpg	2	1	6	1	1.00000002535113	6.05397067117707e-08
86	5	1	2.50622937805019	0100001111.jpg	1	1	3	0	0.000398050925443493	9.0034822049945e-15
98	5	2	2.50493553187698	0101111111.jpg	2	1	6	0	0.305060499514481	6.05397842053416e-08
110	5	1	1.84780820296146	0000001111.jpg	1	1	2	1	1.00000002535113	2.17646916730358e-11
122	5	2	2.41171448794194	1111111111.jpg	2	1	8	0	0.000398050829961599	1
134	5	2	2.40304255392402	1111001111.jpg	2	1	6	0	0.305060499514481	3.71799719362581e-08
146	5	2	2.58523008506745	1010111111.jpg	2	1	6	1	1.00000002535113	0.000310255218996984
158	5	1	1.59693023608997	0000001011.jpg	1	1	1	0	0.433922790666169	2.1764710246324e-11
170	5	1	1.50058914395049	0010000111.jpg	1	1	2	0	0.433922443711012	6.05398100365622e-08
182	5	2	1.85937476996332	1111110111.jpg	2	1	7	0	0.433922790666169	2.1764710246324e-11
194	5	2	2.14700962300412	1100111011.jpg	2	1	5	0	0.433922270233428	6.05397325426765e-08
