onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.37315689679235	0100001011.jpg	1	1	2	0	0.00353261785771278	1.95046176755492e-13
14	5	2	2.1916794674471	0110111011.jpg	2	1	5	0	0.000119428588656559	3.06220781122126e-14
26	5	2	1.5790107017383	1111101111.jpg	2	1	7	0	0.000266198742003194	0.176234374924518
38	5	1	2.39871367625892	0010001011.jpg	1	1	2	0	0.00280610887605613	6.8524687493396e-12
50	5	1	2.49103897903115	0010001111.jpg	1	1	3	0	0.000266198742003194	2.81047271042223e-13
62	5	2	2.43650884646922	1101101111.jpg	2	1	6	1	1.00000000000015	2.94462341083394e-11
74	5	1	2.38473909907043	0000001111.jpg	1	1	2	1	1.00000000000015	0.00168205516379841
86	5	2	2.17181679047644	1111111111.jpg	2	1	8	0	0.00912909478915677	1
98	5	2	2.48719666711986	1111011111.jpg	2	1	7	0	0.000313087578190344	0.166434812927744
110	5	2	1.85869162995368	0111111011.jpg	2	1	6	0	0.00325340953922956	1.89779747407134e-13
122	5	1	2.38973930291831	0001001111.jpg	1	1	3	0	0.0367087472990309	0.000271409490828436
134	5	2	2.10502636339515	1110101111.jpg	2	1	6	0	9.77182253642021e-06	0.0284364526171173
146	5	1	2.45319486223161	0000100011.jpg	1	1	1	0	0.000313087578190344	0.166434812927744
158	5	2	2.62377137225121	0011110111.jpg	1	0	5	0	0.000119428588656559	3.24332924068651e-14
170	5	1	2.26784973498434	0010000011.jpg	1	1	1	0	0.0291593214876214	1.67085644449055e-10
182	5	2	1.6540086613968	1111110011.jpg	2	1	6	1	1.00000000000015	0.00168205516379841
194	5	1	3.10552978422493	0101000011.jpg	1	1	2	1	1.00000000000015	7.67386777802586e-13
