onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.27203947398812	0000000011.jpg	1	1	0	0	0.00912909478915677	1
14	5	1	1.82759673614055	0000001011.jpg	1	1	1	0	0.0948638224301906	0.0410117145128463
26	5	2	1.9194185975939	1111110011.jpg	2	1	6	1	1.00000000000015	0.00168205516379841
38	5	1	1.76215605810285	0001101011.jpg	1	1	3	0	0.000119428588656559	0.00110137925845125
50	5	1	2.06225384585559	1000000011.jpg	1	1	1	0	0.0342955771286578	4.62719237067064e-12
62	5	1	2.83332476392388	1001010011.jpg	1	1	3	0	3.67100599707141e-05	1.31580936599084e-13
74	5	2	1.6213097255677	1111101011.jpg	2	1	6	0	0.00280610887605613	0.00722807968166552
86	5	2	2.15189949050546	1001111011.jpg	1	0	5	0	0.000103008741642077	8.98142167580964e-16
98	5	1	3.0745273353532	0001001011.jpg	1	1	2	0	0.0034823320860143	0.00661748127736598
110	5	2	1.86245614849031	0111111111.jpg	2	1	7	0	0.0342955771286578	4.62719237067064e-12
122	5	1	2.11360061261803	0000101011.jpg	1	1	2	0	0.00325340953922956	0.0068257770327916
134	5	2	NaN	1010111111.jpg	NaN	0	6	1	1.00000000000015	7.67386777802586e-13
146	5	2	2.68077119346708	1011010111.jpg	2	1	5	0	0.000121153168218129	3.24624739414487e-14
158	5	1	2.16387914028019	1000100011.jpg	1	1	2	1	1.00000000000014	7.70125896593285e-13
170	5	2	1.96745435334742	1111111011.jpg	2	1	7	0	0.0962336804451652	0.0410140171845665
182	5	2	1.11448626313359	1011011111.jpg	2	1	6	0	0.00125894767429014	7.91541497987851e-13
194	5	1	1.96620147395879	0101000011.jpg	1	1	2	1	1.00000000000015	7.67386777802586e-13
