onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.07495434000157	0101000011.jpg	1	1	2	1	1.00000000000031	4.93683688810458e-05
14	5	1	2.85471708513796	0110100011.jpg	1	1	3	0	0.000118307572891702	6.65005032983048e-14
26	5	1	3.91396940592676	0000101011.jpg	2	0	2	0	8.31469966179788e-06	4.234746133942e-14
38	5	1	4.0376684369985	0010010011.jpg	1	1	2	1	1.00000000000031	4.1904505860939e-05
50	5	2	2.20051086205058	0111011111.jpg	2	1	6	1	1.00000000000031	3.82418469912402e-13
62	5	1	2.89933999814093	0000000011.jpg	1	1	0	0	0.00716775474885941	1
74	5	2	3.3835806150455	1111111111.jpg	2	1	8	0	0.00716775474885941	1
86	5	2	3.13071605586447	1010111111.jpg	2	1	6	1	1.00000000000031	4.93683688810458e-05
98	5	1	NaN	0000001011.jpg	NaN	0	1	0	0.0320400990437935	5.45543298595886e-12
110	5	2	1.83303254004568	0111101011.jpg	2	1	5	0	0.000165354284728969	5.74292417132192e-08
122	5	1	2.19574170396663	1000100011.jpg	1	1	2	1	1.00000000000031	3.82418469912402e-13
134	5	2	2.55236839712597	1111011111.jpg	2	1	7	0	0.0362050834513469	2.31573283891024e-10
146	5	2	3.97185001801699	1111110011.jpg	2	1	6	1	1.00000000000031	6.76233513726228e-14
158	5	1	3.47785588097759	0000100111.jpg	1	1	2	0	0.00116001445966961	2.87048918065804e-12
170	5	1	3.58580747386441	0001000011.jpg	1	1	1	0	0.0229240279699962	0.00256778000461858
182	5	1	NaN	0000001111.jpg	NaN	0	2	1	1.00000000000031	6.76233513726228e-14
194	5	2	2.49578998307697	1010111011.jpg	2	1	5	0	0.0320400990437935	6.11950421731485e-07
206	5	2	2.9553698678501	1101101111.jpg	2	1	6	1	1.00000000000031	4.1904505860939e-05
218	5	2	3.27059589000419	0101111111.jpg	2	1	6	0	0.00182054172733723	2.46658401026586e-05
230	5	2	1.97017904790118	1011111011.jpg	2	1	6	0	5.26468995769268e-06	0.000238318867126775
242	5	2	2.5173707511276	1111101111.jpg	2	1	7	0	0.142545020301732	0.00280553193763207
254	5	1	3.88903480302542	1010000111.jpg	1	1	3	0	5.83303372947584e-05	3.05747821840201e-07
