onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	2	NaN	1110111011.jpg	NaN	0	6	0	9.80335821607426e-06	2.91514244159028e-06
14	5	1	4.11981835600454	0010010011.jpg	1	1	2	1	1.00000000000072	1.00420448683886e-07
26	5	2	4.28331276698736	1111111111.jpg	2	1	8	0	1.6810094569025e-06	1
38	5	1	NaN	0001010011.jpg	NaN	0	2	0	5.4572456115275e-06	4.96395926533306e-07
50	5	1	3.63381853402825	0000001111.jpg	1	1	2	1	1.00000000000072	3.65734112374278e-06
62	5	2	4.75659608503338	0011110111.jpg	2	1	5	0	7.62932436138716e-08	1.02463918644474e-07
74	5	2	NaN	1110101111.jpg	NaN	0	6	0	5.4572456115275e-06	4.96395926533306e-07
86	5	1	NaN	1000101011.jpg	NaN	0	3	0	0.000693714141486634	1.9563871910613e-08
98	5	2	3.70171003398718	1111110011.jpg	2	1	6	1	1.00000000000072	3.65734112374278e-06
110	5	2	4.13005804899149	1101101111.jpg	2	1	6	1	1.00000000000072	1.00420448683886e-07
122	5	1	3.80531667603645	0100000011.jpg	1	1	1	0	9.99744054858243e-07	0.0075321245499849
134	5	2	4.19303759397008	1010111111.jpg	2	1	6	1	1.00000000000072	1.08776336819709e-05
146	5	2	4.08368910499848	0011111011.jpg	2	1	5	0	4.20410357424257e-08	1.14154011910828e-07
158	5	1	3.87054989795433	0101000011.jpg	1	1	2	1	1.00000000000072	1.08776336819709e-05
170	5	1	4.69861236802535	0010000111.jpg	1	1	2	0	1.66658612334695e-06	5.89730687034789e-07
182	5	2	NaN	1111101111.jpg	NaN	0	7	0	0.00113001286862655	0.000343725120133242
194	5	1	NaN	0000000011.jpg	NaN	0	0	0	1.6810094569025e-06	1
206	5	1	3.98909817897948	1000100011.jpg	1	1	2	1	1.00000000000072	1.07977218641699e-05
218	5	2	4.69611091201659	0111011111.jpg	2	1	6	1	1.00000000000072	1.07977218641699e-05
230	5	1	2.93929427000694	0010000011.jpg	1	1	1	0	0.000700926682783481	0.000292153358519131
242	5	2	2.93428740598029	0111111111.jpg	2	1	7	0	9.99313044947906e-07	0.00750811370505497
254	5	1	NaN	0011001011.jpg	NaN	0	3	0	1.29748692704199e-08	7.64508823223068e-10
