onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	3.61185056698741	1000100111.jpg	1	1	3	0	0.000554006470811955	1.22259296973236e-12
14	5	2	2.29402649600524	1011111111.jpg	2	1	7	0	0.111209235917287	1.61978289229763e-05
26	5	1	2.62491585104726	0001100011.jpg	1	1	2	0	2.44515630291173e-08	2.26788816087739e-08
38	5	1	2.34055360098137	0001010011.jpg	1	1	2	0	1.96169474324093e-08	1.15114629804073e-08
50	5	2	1.73619629401946	1111111111.jpg	2	1	8	0	3.31030267618537e-10	1
62	5	2	1.78721207898343	0101111111.jpg	2	1	6	0	1.08775995846022e-10	4.90182190426937e-09
74	5	2	2.58293670299463	0111011111.jpg	2	1	6	1	1	1.33247698258891e-08
86	5	1	3.25688469497254	0010010011.jpg	1	1	2	1	1	6.49320175944765e-09
98	5	1	2.40467239799909	1000000011.jpg	1	1	1	0	0.000308327811229226	7.14551634143738e-05
110	5	2	3.24005471495911	1111011111.jpg	2	1	7	0	2.19869876937246e-07	0.000186477354318228
122	5	2	2.53152252896689	1111110011.jpg	2	1	6	1	1	5.87195796134992e-09
134	5	1	2.65552042098716	1000100011.jpg	1	1	2	1	1	1.33247698258891e-08
146	5	2	2.74699690897251	1110101111.jpg	2	1	6	0	1.96169474324093e-08	1.15114629804073e-08
158	5	2	3.55700919299852	1101010111.jpg	2	1	5	0	9.03939715055955e-14	8.18673571213706e-13
170	5	2	4.2007569510024	1100111011.jpg	2	1	5	0	1.52402921482531e-08	7.65493707792845e-13
182	5	1	2.97148297703825	0100000011.jpg	1	1	1	0	0.111209235917287	1.61978289229763e-05
194	5	1	2.45563946594484	0011010011.jpg	1	1	3	0	0.111209235917287	7.89685990232511e-13
