onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	3.23559211473912	1110000011.jpg	1	1	3	0	0.00639276176378724	0.000168397567318403
14	5	1	2.50951622612774	0010010011.jpg	1	1	2	1	1.99998800559021	0.999999793758212
26	5	1	1.38538038963452	1011100111.jpg	2	0	3	0	0.00639276176378725	0.999537571927306
38	5	1	3.23795065190643	1110010011.jpg	1	1	2	0	0.106531321795577	0.999999580361543
50	5	2	1.63970279367641	1101001011.jpg	2	1	6	0	1.99998800555463	0.999999740454158
62	5	1	1.74796015629545	1010011011.jpg	1	1	2	0	1.99998800555463	0.999999793758212
74	5	1	1.7097360980697	1010010011.jpg	1	1	1	0	1.99998800556531	0.999999900419721
86	5	1	1.61855442682281	1011110011.jpg	2	0	1	0	0.106531321796903	0.000168397558348553
98	5	2	1.43743200786412	0101000111.jpg	2	1	7	0	1.99998800555819	0.999999900427915
110	5	2	1.27977465605363	0101001111.jpg	2	1	8	0	1.99998800555463	1.00000000708943
122	5	1	1.71612636838108	1010110011.jpg	1	1	0	0	1.99998800555463	1.00000000708943
134	5	1	2.64687976706773	1111110011.jpg	2	0	2	1	1.99998800559021	0.000168397558342314
146	5	2	2.34722938388586	0101011111.jpg	1	0	7	0	0.120015847308308	0.000168397567343308
158	5	2	1.24565719906241	1101101111.jpg	2	1	6	1	1.99998800559021	0.999999793758212
170	5	2	1.35237988969311	0111011111.jpg	1	0	6	1	1.99998800559021	0.000168397558332991
182	5	1	0.828727054875344	1000100011.jpg	2	0	2	1	1.99998800559021	0.000168397558332991
194	5	2	1.07133417529985	0011001111.jpg	2	1	6	0	0.00639276176375313	0.999537891772151
206	5	2	1.77891597803682	0000001111.jpg	1	0	6	1	1.99998800559021	0.000168397558342314
218	5	2	1.49547242978588	0100010111.jpg	1	0	5	0	0.00639276176376451	0.9995375186397
230	5	2	1.43361021066085	0101000011.jpg	2	1	6	1	1.99998800559021	0.999999740454158
242	5	2	1.03658013511449	1100000111.jpg	2	1	5	0	0.106531321795009	0.000168397558344393
254	5	1	1.41716247331351	1010111111.jpg	1	1	2	1	1.99998800559021	0.999999740454158
