onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.21245958900545	1010110011.jpg	1	1	0	0	1.37193415742824	1.00000000500485
14	5	1	3.46238890901441	1001111011.jpg	2	0	3	0	0.583706721266966	0.000141498195035068
26	5	1	2.17821998702129	1111110011.jpg	2	0	2	1	1.45010489339094	0.00014947649325047
38	5	2	NaN	0101000011.jpg	NaN	0	6	1	1.45010489339094	0.451024410654882
50	5	1	2.19102388795	1000100011.jpg	1	1	2	1	1.45010489339094	0.922820305621013
62	5	1	1.58667268499266	1010100011.jpg	1	1	1	0	1.37193429363301	0.999998020748713
74	5	2	1.59879200300202	0101010011.jpg	2	1	5	0	1.45010463148957	0.451023515706967
86	5	2	1.67331472696969	1101101111.jpg	2	1	6	1	1.45010489339094	0.000162795701328393
98	5	2	3.40624430100434	0101110111.jpg	2	1	5	0	0.000502101875286417	0.159487762131489
110	5	1	1.91973904200131	1010111011.jpg	1	1	1	0	1.4501048141414	0.451024994210967
122	5	1	4.4029659969965	1011010011.jpg	1	1	2	0	0.000202109757165825	0.000143632770018043
134	5	1	3.3671670879703	0010010011.jpg	2	0	2	1	1.45010489339094	0.000162795701328393
146	5	2	3.83486375497887	0000001111.jpg	2	1	6	1	1.45010489339094	0.00014947649325047
158	5	1	2.39789035299327	1010111111.jpg	1	1	2	1	1.45010489339094	0.451024410654882
170	5	2	2.64124623598764	0111011111.jpg	2	1	6	1	1.45010489339094	0.922820305621013
182	5	1	2.93124565400649	0010111111.jpg	1	1	3	0	0.000493991245931772	0.000187424016219925
194	5	2	2.32712172600441	0001000111.jpg	2	1	6	0	0.583706826689372	0.265131015802515
206	5	2	1.58717642404372	0101000111.jpg	2	1	7	0	1.4501048141414	0.451024994210967
218	5	2	3.83062530303141	0100101111.jpg	1	0	6	0	0.000202109757165825	0.000143632770018043
230	5	2	3.54430084500927	0101001111.jpg	2	1	8	0	1.37193415742824	1.00000000500485
242	5	2	1.97291782702086	0100001111.jpg	2	1	7	0	0.583706858589477	0.000197908332682347
254	5	1	3.11246182798641	1001110011.jpg	1	1	2	0	0.552241060838234	0.00018742078115831
