onset	duration	trial_type	response_time	stim_file	response	correct	prot1distance	trainitem	exemplar	prototype
2	5	1	2.27312139212154	1111011111.jpg	1	1	1	0	1.88348738463925	0.999992533586142
14	5	2	1.47725130710751	0010010011.jpg	2	1	6	1	1.88348855603152	0.999986933837829
26	5	2	1.60117968986742	0000000011.jpg	2	1	8	0	1.88348590291535	1.0000000000014
38	5	2	1.3805069909431	0001000111.jpg	2	1	6	0	0.245637001381028	0.00187870734168329
50	5	2	2.56690722401254	1100100011.jpg	2	1	5	0	1.35528157634725	0.00154504667033559
62	5	1	1.4260771300178	0111011111.jpg	1	1	2	1	1.88348855603152	0.999986933816319
74	5	2	2.15803308878094	0100100011.jpg	2	1	6	0	1.35528228056208	0.00154505532234418
86	5	1	1.27307714312337	1110111111.jpg	1	1	1	0	1.35528157634725	0.00187872838278598
98	5	1	2.70158616104163	1111100011.jpg	2	0	3	0	1.88348334226743	3.3864900236112e-06
110	5	1	2.06444852310233	0101111011.jpg	1	1	3	0	0.341370749901561	0.999977600868998
122	5	2	2.21053024102002	0101000011.jpg	1	0	6	1	1.88348855603152	3.38653517597136e-06
134	5	1	1.23879054491408	1101101111.jpg	1	1	2	1	1.88348855603152	0.999986933837829
146	5	1	1.12208470795304	1111111111.jpg	1	1	0	0	1.88348590291535	1.0000000000014
158	5	2	1.91707786801271	0000000111.jpg	2	1	7	0	0.341371001723925	0.999988800341237
170	5	1	2.45731205400079	1111010111.jpg	2	0	2	0	0.341371214019835	3.38646293268045e-06
182	5	1	1.2837729640305	1110111011.jpg	1	1	2	0	0.245637001381028	0.00187870734168329
194	5	1	2.26248229993507	1111110011.jpg	2	0	2	1	1.88348855603152	3.38647196305931e-06
206	5	2	2.60939956386574	0000001111.jpg	1	0	6	1	1.88348855603152	3.38647196305931e-06
218	5	2	2.09436460700817	1000100011.jpg	2	1	6	1	1.88348855603152	0.999986933816319
230	5	2	2.32175317103975	0101000111.jpg	2	1	5	0	0.341371482585312	3.38650808426667e-06
242	5	2	1.84419541899115	0000100011.jpg	2	1	7	0	1.88348738463925	0.999992533586142
254	5	1	1.48739251098596	1010111111.jpg	1	1	2	1	1.88348855603152	3.38653517597136e-06
